"Town","FIPS","Year","Crime Type","Measure Type","Variable","Value"
"North Stonington","0901155500",2015,"Total Property Crime","Rate (per 100,000)","Crime Index",399.3
"North Stonington","0901155500",2015,"Aggravated Assault","Number","Crime Index",2
"North Stonington","0901155500",2015,"Aggravated Assault","Rate (per 100,000)","Crime Index",38
"North Stonington","0901155500",2015,"Murder","Number","Crime Index",0
"North Stonington","0901155500",2015,"Murder","Rate (per 100,000)","Crime Index",0
"North Stonington","0901155500",2015,"Rape","Number","Crime Index",0
"North Stonington","0901155500",2015,"Rape","Rate (per 100,000)","Crime Index",0
"North Stonington","0901155500",2015,"Robbery","Number","Crime Index",2
"North Stonington","0901155500",2015,"Robbery","Rate (per 100,000)","Crime Index",38
"North Stonington","0901155500",2015,"Burglary","Number","Crime Index",4
"North Stonington","0901155500",2015,"Burglary","Rate (per 100,000)","Crime Index",76.1
"North Stonington","0901155500",2015,"Larceny","Number","Crime Index",13
"North Stonington","0901155500",2015,"Larceny","Rate (per 100,000)","Crime Index",247.2
"North Stonington","0901155500",2015,"Motor Vehicle Theft","Number","Crime Index",4
"North Stonington","0901155500",2015,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",76.1
"North Stonington","0901155500",2015,"Arson","Number","Crime Index",0
"North Stonington","0901155500",2015,"Arson","Rate (per 100,000)","Crime Index",0
"North Stonington","0901155500",2016,"Total Crime","Number","Crime Index",32
"North Stonington","0901155500",2016,"Total Crime","Rate (per 100,000)","Crime Index",609.9
"North Stonington","0901155500",2016,"Total Violent Crime","Number","Crime Index",5
"North Stonington","0901155500",2016,"Total Violent Crime","Rate (per 100,000)","Crime Index",95.3
"North Stonington","0901155500",2016,"Total Property Crime","Number","Crime Index",27
"North Stonington","0901155500",2016,"Total Property Crime","Rate (per 100,000)","Crime Index",514.6
"North Stonington","0901155500",2016,"Aggravated Assault","Number","Crime Index",3
"North Stonington","0901155500",2016,"Aggravated Assault","Rate (per 100,000)","Crime Index",57.2
"North Stonington","0901155500",2016,"Murder","Number","Crime Index",0
"North Stonington","0901155500",2016,"Murder","Rate (per 100,000)","Crime Index",0
"North Stonington","0901155500",2016,"Rape","Number","Crime Index",1
"North Stonington","0901155500",2016,"Rape","Rate (per 100,000)","Crime Index",19.1
"North Stonington","0901155500",2016,"Robbery","Number","Crime Index",1
"North Stonington","0901155500",2016,"Robbery","Rate (per 100,000)","Crime Index",19.1
"North Stonington","0901155500",2016,"Burglary","Number","Crime Index",16
"North Stonington","0901155500",2016,"Burglary","Rate (per 100,000)","Crime Index",304.9
"North Stonington","0901155500",2016,"Larceny","Number","Crime Index",10
"North Stonington","0901155500",2016,"Larceny","Rate (per 100,000)","Crime Index",190.6
"North Stonington","0901155500",2016,"Motor Vehicle Theft","Number","Crime Index",1
"North Stonington","0901155500",2016,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",19.1
"North Stonington","0901155500",2016,"Arson","Number","Crime Index",0
"North Stonington","0901155500",2016,"Arson","Rate (per 100,000)","Crime Index",0
"North Stonington","0901155500",2017,"Total Crime","Number","Crime Index",26
"North Stonington","0901155500",2017,"Total Crime","Rate (per 100,000)","Crime Index",494.9
"North Stonington","0901155500",2017,"Total Violent Crime","Number","Crime Index",2
"North Stonington","0901155500",2017,"Total Violent Crime","Rate (per 100,000)","Crime Index",38.1
"North Stonington","0901155500",2017,"Total Property Crime","Number","Crime Index",24
"North Stonington","0901155500",2017,"Total Property Crime","Rate (per 100,000)","Crime Index",456.8
"North Stonington","0901155500",2017,"Aggravated Assault","Number","Crime Index",0
"North Stonington","0901155500",2017,"Aggravated Assault","Rate (per 100,000)","Crime Index",0
"North Stonington","0901155500",2017,"Murder","Number","Crime Index",1
"North Stonington","0901155500",2017,"Murder","Rate (per 100,000)","Crime Index",19
"North Stonington","0901155500",2017,"Rape","Number","Crime Index",0
"North Stonington","0901155500",2017,"Rape","Rate (per 100,000)","Crime Index",0
"North Stonington","0901155500",2017,"Robbery","Number","Crime Index",1
"North Stonington","0901155500",2017,"Robbery","Rate (per 100,000)","Crime Index",19
"North Stonington","0901155500",2017,"Burglary","Number","Crime Index",11
"North Stonington","0901155500",2017,"Burglary","Rate (per 100,000)","Crime Index",209.4
"North Stonington","0901155500",2017,"Larceny","Number","Crime Index",11
"North Stonington","0901155500",2017,"Larceny","Rate (per 100,000)","Crime Index",209.4
"North Stonington","0901155500",2017,"Motor Vehicle Theft","Number","Crime Index",2
"North Stonington","0901155500",2017,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",38.1
"North Stonington","0901155500",2017,"Arson","Number","Crime Index",0
"North Stonington","0901155500",2017,"Arson","Rate (per 100,000)","Crime Index",0
"Norwalk","0900156060",2010,"Total Crime","Number","Crime Index",2230
"Norwalk","0900156060",2010,"Total Crime","Rate (per 100,000)","Crime Index",2561.6
"Norwalk","0900156060",2010,"Total Violent Crime","Number","Crime Index",343
"Norwalk","0900156060",2010,"Total Violent Crime","Rate (per 100,000)","Crime Index",394
"Norwalk","0900156060",2010,"Total Property Crime","Number","Crime Index",1887
"Norwalk","0900156060",2010,"Total Property Crime","Rate (per 100,000)","Crime Index",2167.6
"Norwalk","0900156060",2010,"Aggravated Assault","Number","Crime Index",196
"Norwalk","0900156060",2010,"Aggravated Assault","Rate (per 100,000)","Crime Index",225.1
"Norwalk","0900156060",2010,"Murder","Number","Crime Index",6
"Norwalk","0900156060",2010,"Murder","Rate (per 100,000)","Crime Index",6.9
"Norwalk","0900156060",2010,"Rape","Number","Crime Index",12
"Norwalk","0900156060",2010,"Rape","Rate (per 100,000)","Crime Index",13.8
"Norwalk","0900156060",2010,"Robbery","Number","Crime Index",129
"Norwalk","0900156060",2010,"Robbery","Rate (per 100,000)","Crime Index",148.2
"Norwalk","0900156060",2010,"Burglary","Number","Crime Index",324
"Norwalk","0900156060",2010,"Burglary","Rate (per 100,000)","Crime Index",372.2
"Norwalk","0900156060",2010,"Larceny","Number","Crime Index",1387
"Norwalk","0900156060",2010,"Larceny","Rate (per 100,000)","Crime Index",1593.2
"Norwalk","0900156060",2010,"Motor Vehicle Theft","Number","Crime Index",176
"Norwalk","0900156060",2010,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",202.2
"Norwalk","0900156060",2010,"Arson","Number","Crime Index",12
"Norwalk","0900156060",2010,"Arson","Rate (per 100,000)","Crime Index",13.8
"Norwalk","0900156060",2011,"Total Crime","Number","Crime Index",2255
"Norwalk","0900156060",2011,"Total Crime","Rate (per 100,000)","Crime Index",2585.5
"Norwalk","0900156060",2011,"Total Violent Crime","Number","Crime Index",328
"Norwalk","0900156060",2011,"Total Violent Crime","Rate (per 100,000)","Crime Index",376.1
"Norwalk","0900156060",2011,"Total Property Crime","Number","Crime Index",1927
"Norwalk","0900156060",2011,"Total Property Crime","Rate (per 100,000)","Crime Index",2209.5
"Norwalk","0900156060",2011,"Aggravated Assault","Number","Crime Index",219
"Norwalk","0900156060",2011,"Aggravated Assault","Rate (per 100,000)","Crime Index",251.1
"Norwalk","0900156060",2011,"Murder","Number","Crime Index",3
"Norwalk","0900156060",2011,"Murder","Rate (per 100,000)","Crime Index",3.4
"Norwalk","0900156060",2011,"Rape","Number","Crime Index",16
"Norwalk","0900156060",2011,"Rape","Rate (per 100,000)","Crime Index",18.3
"Norwalk","0900156060",2011,"Robbery","Number","Crime Index",90
"Norwalk","0900156060",2011,"Robbery","Rate (per 100,000)","Crime Index",103.2
"Norwalk","0900156060",2011,"Burglary","Number","Crime Index",297
"Norwalk","0900156060",2011,"Burglary","Rate (per 100,000)","Crime Index",340.5
"Norwalk","0900156060",2011,"Larceny","Number","Crime Index",1456
"Norwalk","0900156060",2011,"Larceny","Rate (per 100,000)","Crime Index",1669.4
"Norwalk","0900156060",2011,"Motor Vehicle Theft","Number","Crime Index",174
"Norwalk","0900156060",2011,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",199.5
"Norwalk","0900156060",2011,"Arson","Number","Crime Index",4
"Norwalk","0900156060",2011,"Arson","Rate (per 100,000)","Crime Index",4.6
"Norwalk","0900156060",2012,"Total Crime","Number","Crime Index",1987
"Norwalk","0900156060",2012,"Total Crime","Rate (per 100,000)","Crime Index",2272.1
"Norwalk","0900156060",2012,"Total Violent Crime","Number","Crime Index",272
"Norwalk","0900156060",2012,"Total Violent Crime","Rate (per 100,000)","Crime Index",311
"Norwalk","0900156060",2012,"Total Property Crime","Number","Crime Index",1715
"Norwalk","0900156060",2012,"Total Property Crime","Rate (per 100,000)","Crime Index",1961.1
"Norwalk","0900156060",2012,"Aggravated Assault","Number","Crime Index",192
"Norwalk","0900156060",2012,"Aggravated Assault","Rate (per 100,000)","Crime Index",219.6
"Norwalk","0900156060",2012,"Murder","Number","Crime Index",3
"Norwalk","0900156060",2012,"Murder","Rate (per 100,000)","Crime Index",3.4
"Norwalk","0900156060",2012,"Rape","Number","Crime Index",9
"Norwalk","0900156060",2012,"Rape","Rate (per 100,000)","Crime Index",10.3
"Norwalk","0900156060",2012,"Robbery","Number","Crime Index",68
"Norwalk","0900156060",2012,"Robbery","Rate (per 100,000)","Crime Index",77.8
"Norwalk","0900156060",2012,"Burglary","Number","Crime Index",250
"Norwalk","0900156060",2012,"Burglary","Rate (per 100,000)","Crime Index",285.9
"Norwalk","0900156060",2012,"Larceny","Number","Crime Index",1354
"Norwalk","0900156060",2012,"Larceny","Rate (per 100,000)","Crime Index",1548.3
"Norwalk","0900156060",2012,"Motor Vehicle Theft","Number","Crime Index",111
"Norwalk","0900156060",2012,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",126.9
"Norwalk","0900156060",2012,"Arson","Number","Crime Index",4
"Norwalk","0900156060",2012,"Arson","Rate (per 100,000)","Crime Index",4.6
"Norwalk","0900156060",2013,"Total Crime","Number","Crime Index",1969
"Norwalk","0900156060",2013,"Total Crime","Rate (per 100,000)","Crime Index",2248.8
"Norwalk","0900156060",2013,"Total Violent Crime","Number","Crime Index",238
"Norwalk","0900156060",2013,"Total Violent Crime","Rate (per 100,000)","Crime Index",271.8
"Norwalk","0900156060",2013,"Total Property Crime","Number","Crime Index",1731
"Norwalk","0900156060",2013,"Total Property Crime","Rate (per 100,000)","Crime Index",1977
"Norwalk","0900156060",2013,"Aggravated Assault","Number","Crime Index",163
"Norwalk","0900156060",2013,"Aggravated Assault","Rate (per 100,000)","Crime Index",186.2
"Norwalk","0900156060",2013,"Murder","Number","Crime Index",0
"Norwalk","0900156060",2013,"Murder","Rate (per 100,000)","Crime Index",0
"Norwalk","0900156060",2013,"Rape","Number","Crime Index",14
"Norwalk","0900156060",2013,"Rape","Rate (per 100,000)","Crime Index",16
"Norwalk","0900156060",2013,"Robbery","Number","Crime Index",61
"Norwalk","0900156060",2013,"Robbery","Rate (per 100,000)","Crime Index",69.7
"Norwalk","0900156060",2013,"Burglary","Number","Crime Index",245
"Norwalk","0900156060",2013,"Burglary","Rate (per 100,000)","Crime Index",279.8
"Norwalk","0900156060",2013,"Larceny","Number","Crime Index",1380
"Norwalk","0900156060",2013,"Larceny","Rate (per 100,000)","Crime Index",1576.1
"Norwalk","0900156060",2013,"Motor Vehicle Theft","Number","Crime Index",106
"Norwalk","0900156060",2013,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",121.1
"Norwalk","0900156060",2013,"Arson","Number","Crime Index",3
"Norwalk","0900156060",2013,"Arson","Rate (per 100,000)","Crime Index",3.4
"Norwalk","0900156060",2014,"Total Crime","Number","Crime Index",1866
"Norwalk","0900156060",2014,"Total Crime","Rate (per 100,000)","Crime Index",2132.8
"Norwalk","0900156060",2014,"Total Violent Crime","Number","Crime Index",263
"Norwalk","0900156060",2014,"Total Violent Crime","Rate (per 100,000)","Crime Index",300.6
"Norwalk","0900156060",2014,"Total Property Crime","Number","Crime Index",1603
"Norwalk","0900156060",2014,"Total Property Crime","Rate (per 100,000)","Crime Index",1832.2
"Norwalk","0900156060",2014,"Aggravated Assault","Number","Crime Index",185
"Norwalk","0900156060",2014,"Aggravated Assault","Rate (per 100,000)","Crime Index",211.5
"Norwalk","0900156060",2014,"Murder","Number","Crime Index",4
"Norwalk","0900156060",2014,"Murder","Rate (per 100,000)","Crime Index",4.6
"Norwalk","0900156060",2014,"Rape","Number","Crime Index",10
"Norwalk","0900156060",2014,"Rape","Rate (per 100,000)","Crime Index",11.4
"Norwalk","0900156060",2014,"Robbery","Number","Crime Index",64
"Norwalk","0900156060",2014,"Robbery","Rate (per 100,000)","Crime Index",73.2
"Norwalk","0900156060",2014,"Burglary","Number","Crime Index",221
"Norwalk","0900156060",2014,"Burglary","Rate (per 100,000)","Crime Index",252.6
"Norwalk","0900156060",2014,"Larceny","Number","Crime Index",1291
"Norwalk","0900156060",2014,"Larceny","Rate (per 100,000)","Crime Index",1475.6
"Norwalk","0900156060",2014,"Motor Vehicle Theft","Number","Crime Index",91
"Norwalk","0900156060",2014,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",104
"Norwalk","0900156060",2014,"Arson","Number","Crime Index",2
"Norwalk","0900156060",2014,"Arson","Rate (per 100,000)","Crime Index",2.3
"Norwalk","0900156060",2015,"Total Crime","Number","Crime Index",1872
"Norwalk","0900156060",2015,"Total Crime","Rate (per 100,000)","Crime Index",2141.9
"Norwalk","0900156060",2015,"Total Violent Crime","Number","Crime Index",238
"Norwalk","0900156060",2015,"Total Violent Crime","Rate (per 100,000)","Crime Index",272.3
"Norwalk","0900156060",2015,"Total Property Crime","Number","Crime Index",1634
"Norwalk","0900156060",2015,"Total Property Crime","Rate (per 100,000)","Crime Index",1869.6
"Norwalk","0900156060",2015,"Aggravated Assault","Number","Crime Index",178
"Norwalk","0900156060",2015,"Aggravated Assault","Rate (per 100,000)","Crime Index",203.7
"Norwalk","0900156060",2015,"Murder","Number","Crime Index",0
"Norwalk","0900156060",2015,"Murder","Rate (per 100,000)","Crime Index",0
"Norwalk","0900156060",2015,"Rape","Number","Crime Index",19
"Norwalk","0900156060",2015,"Rape","Rate (per 100,000)","Crime Index",21.7
"Norwalk","0900156060",2015,"Robbery","Number","Crime Index",41
"Norwalk","0900156060",2015,"Robbery","Rate (per 100,000)","Crime Index",46.9
"Norwalk","0900156060",2015,"Burglary","Number","Crime Index",202
"Norwalk","0900156060",2015,"Burglary","Rate (per 100,000)","Crime Index",231.1
"Norwalk","0900156060",2015,"Larceny","Number","Crime Index",1312
"Norwalk","0900156060",2015,"Larceny","Rate (per 100,000)","Crime Index",1501.2
"Norwalk","0900156060",2015,"Motor Vehicle Theft","Number","Crime Index",120
"Norwalk","0900156060",2015,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",137.3
"Norwalk","0900156060",2015,"Arson","Number","Crime Index",5
"Norwalk","0900156060",2015,"Arson","Rate (per 100,000)","Crime Index",5.7
"Norwalk","0900156060",2016,"Total Crime","Number","Crime Index",1726
"Norwalk","0900156060",2016,"Total Crime","Rate (per 100,000)","Crime Index",1979.5
